"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_16","exp_avant_16","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_16","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_16","NB_CLUB_AVANT_16","TOP_50_AVANT_16","TOP_50_150_AVANT_16","top_restant_AVANT_16","Y"
1172899,"Milieu",11,"France","aucun","aucun",0,0,NA,11.18,16.61,11.18,16.21,16.21,16.61,11.18,11.18,11.18,8e-05,17.91,5,"inconnu","inconnu","inconnu",0
1184799,"Gardien de But",2,"Maroc","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,17.58,16.02,14.53,16.02,15.42,15.42,14.08,16.02,16.19,19.01,0,45,1,"inconnu","inconnu","inconnu",0
1298768,"Gardien de But",10,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,14.33,NA,NA,NA,14.33,14.33,NA,14.33,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
1314001,"Défenseur",5,"Française","aucun","aucun",0,0,16.17,13.38,14.18,13.38,14.8,14.8,14.18,13.38,13.38,14.04,0,27.38,3,"inconnu","inconnu","inconnu",0
1373007,"Défenseur",1,"France","aucun","aucun",0,0,NA,16.43,16.96,16.43,15.64,15.64,16.96,16.43,16.43,NA,0.00017,27.16,1,"inconnu","inconnu","inconnu",0
1377092,"Attaquant",8,"France","aucun","aucun",0,0,14.26,14.26,14.26,14.26,15.88,15.88,NA,NA,NA,NA,0.00104,24.42,4,"inconnu","inconnu","inconnu",0
1603553,"Milieu",5,"France","aucun","aucun",0,0,14.56,11.44,9.38,11.44,11.63,11.63,7.54,10.97,10.97,15.55,0.00011,19.54,3,"inconnu","inconnu","inconnu",0
1634792,"Défenseur",5,"Française","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","PEM - PEM AIX EN PROVENCE",0,0,13.45,13.16,12.8,13.16,13.16,13.16,12.8,13.49,13.49,13.45,4e-05,15.41,3,"inconnu","inconnu","inconnu",0
1711032,"Milieu",4,"France","CFM - CENTRE DE FORMATION PARIS F.C.","PEM - PEM REIMS",0,0,NA,10.39,13.18,10.39,13.18,13.18,13.18,10.39,10.39,NA,0.00024,29.54,2,"inconnu","inconnu","inconnu",0
1921044,"Défenseur",3,"France","CFM - CENTRE DE FORMATION CHAMOIS NIORTAIS F.C.","aucun",0,0,15.1,11.85,13.54,11.85,14.37,14.37,13.54,11.85,11.85,15.1,3e-04,22.97,1,"inconnu","inconnu","inconnu",0
2179090,"Gardien de But",1,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,6.83,6.83,NA,0,16.73,5,"inconnu","inconnu","inconnu",0
2338526,"Attaquant",5,"Française","aucun","aucun",0,0,NA,10.02,NA,10.02,10.02,10.02,NA,10.02,10.02,10.02,0,34.54,2,"inconnu","inconnu","inconnu",0
2345797,"Défenseur",9,"France","aucun","aucun",0,0,NA,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
2450759,"Défenseur",12,"France","aucun","aucun",0,0,7.62,7.62,NA,7.62,7.62,7.62,NA,7.62,7.62,7.62,0,28.02,2,"inconnu","inconnu","inconnu",0
2535512,"Milieu",12,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,0,NA,NA,NA,NA,7.5,7.5,NA,NA,NA,NA,0.00022,14.1,4,"inconnu","inconnu","inconnu",0
2594087,"Milieu",9,"France","aucun","aucun",0,0,12.84,12.84,NA,12.84,12.84,12.84,NA,12.84,12.84,12.84,0,16.55,3,"inconnu","inconnu","inconnu",0
2666126,"Milieu",7,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,7.89,7.89,7.89,7.89,NA,NA,NA,NA,NA,7.89,0,14.28,1,"inconnu","inconnu","inconnu",0
2680459,"Gardien de But",5,"France","aucun","aucun",0,0,NA,13.06,13.06,13.06,NA,NA,13.06,13.06,13.06,NA,0,44.44,2,"inconnu","inconnu","inconnu",0
2706467,"Gardien de But",1,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","PEM - PEM CASTELMAUROU",0,0,12.42,12.96,12.91,12.96,12.99,12.99,12.77,13.1,13.1,12.42,0,17.3,4,"inconnu","inconnu","inconnu",0
2727930,"Défenseur",10,"France","aucun","aucun",0,0,NA,NA,NA,NA,15,15,NA,NA,NA,NA,0.00073,91.27,2,"inconnu","inconnu","inconnu",0
2775626,"Milieu",11,"France","aucun","aucun",0,0,13.51,13.51,13.51,13.51,13.51,13.51,NA,NA,NA,NA,0,90,1,"inconnu","inconnu","inconnu",0
2914435,"Milieu",4,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,15.63,14.32,14.92,14.32,14.57,14.57,14.92,14.32,14.32,13.84,0,18.37,1,"inconnu","inconnu","inconnu",0
2974281,"Milieu",1,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,15.6,15.6,15.6,NA,NA,15.6,15.6,15.6,NA,0,72.67,1,"inconnu","inconnu","inconnu",0
3105474,"Défenseur",11,"France","aucun","aucun",0,0,12.57,9.83,10.14,9.83,10.7,10.7,10.14,9.83,9.83,12.57,0,20.61,2,"inconnu","inconnu","inconnu",0
3295535,"Défenseur",5,"Française","CFM - CENTRE DE FORMATION ANGERS S.C.O.","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,0,10.91,12.7,13.48,12.7,15.44,15.44,12.57,12.71,12.7,14.54,9e-05,21.33,3,"inconnu","inconnu","inconnu",0
3311043,"Défenseur",3,"France","aucun","aucun",0,0,14.04,14.04,NA,14.04,14.04,14.04,20,14.04,14.04,14.04,0,18.52,3,"inconnu","inconnu","inconnu",0
3467677,"Milieu",3,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,9.23,9.23,9.23,NA,NA,9.23,9.23,9.23,NA,0.00031,36.75,1,"inconnu","inconnu","inconnu",0
3516854,"Gardien de But",12,"France","aucun","aucun",0,0,9.67,9.67,NA,9.67,9.67,9.67,NA,9.67,9.67,9.67,0,19.86,2,"inconnu","inconnu","inconnu",0
3583309,"Défenseur",1,"Guadeloupe","CFM - CENTRE DE FORMATION CLERMONT FOOT 63","PEM - PEM GUADELOUPE",0,0,14.32,13.35,13.35,13.35,13.35,13.35,12.86,12.86,12.86,NA,0,42.12,1,"inconnu","inconnu","inconnu",0
3647250,"Défenseur",4,"France","aucun","aucun",0,0,15.99,13.1,11.19,13.1,13.1,13.1,11.19,13.1,13.1,14.37,6e-05,19.91,2,"inconnu","inconnu","inconnu",0
3679299,"Défenseur",5,"France","aucun","aucun",0,0,NA,NA,11.01,NA,11.01,11.01,11.01,NA,NA,NA,0,28.31,2,"inconnu","inconnu","inconnu",0
3768874,"Attaquant",2,"France","aucun","aucun",0,0,17.42,14.77,14.55,14.77,15.34,15.34,13.79,13.79,13.79,15.88,0,16.36,2,"inconnu","inconnu","inconnu",0
3827560,"Attaquant",10,"France","aucun","aucun",0,0,NA,NA,NA,NA,12.5,12.5,NA,NA,NA,NA,0.00064,16.71,2,"inconnu","inconnu","inconnu",0
3839616,"Gardien de But",2,"France","aucun","aucun",0,0,NA,9.9,9.9,9.9,NA,NA,9.9,9.9,9.9,NA,0,71.52,1,"inconnu","inconnu","inconnu",0
3873362,"Défenseur",11,"France","aucun","aucun",0,0,NA,NA,NA,NA,10,10,NA,NA,NA,NA,0,25.35,3,"inconnu","inconnu","inconnu",0
3985025,"Défenseur",5,"Slovaquie","aucun","aucun",0,0,5.43,5.43,NA,5.43,NA,NA,NA,5.43,5.43,5.43,0,27.95,3,"inconnu","inconnu","inconnu",0
3994313,"Attaquant",1,"France","CFM - CENTRE DE FORMATION LA BERRICHONNE DE CHATEAUROUX","aucun",0,0,NA,NA,14.69,NA,20,20,14.69,NA,NA,NA,0.00017,10.06,6,"inconnu","inconnu","inconnu",0
4114695,"Milieu",4,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,0,15.23,14.42,15.43,14.42,15.37,15.37,15.43,14.42,14.42,15.23,0,21.69,2,"inconnu","inconnu","inconnu",0
4136438,"Milieu",2,"France","aucun","aucun",0,0,15.51,15.51,14.88,15.51,15.57,15.57,15.39,15.51,15.51,15.51,0,15.61,3,"inconnu","inconnu","inconnu",0
4194222,"Milieu",6,"Française","aucun","aucun",0,0,11.55,11.55,9.17,11.55,9.17,9.17,9.17,11.55,11.55,11.55,7e-05,17.98,2,"inconnu","inconnu","inconnu",0
4196437,"Milieu",3,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,0,NA,10.34,10.29,10.34,10.29,10.29,10.29,10.34,10.34,10.44,0.00015,15.88,1,"inconnu","inconnu","inconnu",0
4279437,"Milieu",2,"Côte d'Ivoire","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,0,11.71,15.14,14.55,15.14,16.85,16.85,14.55,15.14,15.14,11.71,0.00016,24.36,2,"inconnu","inconnu","inconnu",0
4300203,"Milieu",1,"France","aucun","aucun",0,0,11.91,11.91,NA,11.91,11.91,11.91,17.33,11.91,11.91,11.91,0.00021,19.98,3,"inconnu","inconnu","inconnu",0
4308246,"Milieu",2,"France","aucun","PEM - PEM LIEVIN",0,0,9.86,10.18,9.86,10.18,9.86,9.86,NA,NA,NA,10.81,0,38.85,2,"inconnu","inconnu","inconnu",0
4382708,"Gardien de But",5,"France","aucun","aucun",0,0,11.66,12.27,NA,12.27,12.27,12.27,NA,11.66,11.66,12.27,0,23.72,1,"inconnu","inconnu","inconnu",0
4412270,"Milieu",12,"France","aucun","aucun",0,0,10.47,10.47,10.47,10.47,10.47,10.47,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
4559153,"Gardien de But",8,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","PEM - PEM PLOUFRAGAN",0,0,NA,10.98,10.98,10.98,NA,NA,10.98,10.98,10.98,NA,0,73.08,2,"inconnu","inconnu","inconnu",0
4669765,"Attaquant",7,"France","aucun","aucun",0,0,6.41,6.41,6.41,6.41,6.41,6.41,NA,NA,NA,NA,0.00056,39.43,1,"inconnu","inconnu","inconnu",0
4723306,"Attaquant",12,"France","aucun","aucun",0,0,10.25,10.25,10.25,10.25,10.25,10.25,NA,NA,NA,NA,0.00059,81.29,1,"inconnu","inconnu","inconnu",0
4744348,"Défenseur",5,"Française","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","aucun",0,0,17.15,15.26,14.82,15.26,15.26,15.26,13.31,14.1,14.1,15.68,0,92.24,1,"inconnu","inconnu","inconnu",0
4808655,"Milieu",12,"Française","CFM - ACADEMY AS MONACO FC","PEM - PEM GUADELOUPE",0,0,NA,16.05,16.05,16.05,16.05,16.05,16.05,16.05,16.05,NA,0,36.69,1,"inconnu","inconnu","inconnu",0
4904515,"Milieu",10,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,12.76,12.76,12.76,NA,NA,12.76,12.76,12.76,NA,0,12.92,1,"inconnu","inconnu","inconnu",0
5024707,"Milieu",9,"Saint-Martin","aucun","aucun",0,0,NA,NA,NA,NA,6.67,6.67,6.67,6.67,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
5027730,"Milieu",1,"Française","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM AIX EN PROVENCE",0,0,14.72,15.81,17.17,15.81,15.81,15.81,17.17,16.21,16.21,14.72,8e-05,14.84,2,"inconnu","inconnu","inconnu",0
5095763,"Défenseur",11,"France","aucun","aucun",0,0,NA,NA,NA,NA,13.84,13.84,13.84,NA,NA,NA,0.00017,18.68,4,"inconnu","inconnu","inconnu",0
5133401,"Attaquant",4,"France","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","aucun",0,0,14.52,14.52,15.18,14.52,14.73,14.73,16.14,14.73,14.73,14.73,0.00043,16.04,2,"inconnu","inconnu","inconnu",0
5146164,"Défenseur",3,"France","CFM - CENTRE DE FORMATION LA BERRICHONNE DE CHATEAUROUX","aucun",0,0,NA,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,NA,0.00015,41.67,1,"inconnu","inconnu","inconnu",0
5205552,"Défenseur",10,"Française","aucun","aucun",0,0,11.56,11.78,10.42,11.78,11.78,11.78,12.16,13.65,13.65,13.41,0,33.71,1,"inconnu","inconnu","inconnu",0
5268252,"Milieu",11,"Française","aucun","aucun",0,0,5.72,7.8,7.8,7.8,5.72,5.72,11.96,11.96,11.96,NA,0,66.45,1,"inconnu","inconnu","inconnu",0
5473252,"Défenseur",11,"Française","aucun","aucun",0,0,NA,NA,10.77,NA,10.77,10.77,10.77,NA,NA,NA,0,23.26,1,"inconnu","inconnu","inconnu",0
5578576,"Attaquant",10,"France","aucun","aucun",0,0,10.23,10.23,10.23,10.23,10.23,10.23,NA,NA,NA,NA,3e-04,35.12,2,"inconnu","inconnu","inconnu",0
5605571,"Milieu",1,"France","aucun","PEM - PEM TALENCE",0,0,NA,17.49,18.28,17.49,17.89,17.89,18.28,17.49,17.49,17.49,0,23.88,2,"inconnu","inconnu","inconnu",0
5878992,"Gardien de But",8,"Française","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","PEM - PEM PLOUFRAGAN",0,0,12.48,10.06,9.02,10.06,9.84,9.84,9.02,10.06,10.06,12.48,0,24.74,4,"inconnu","inconnu","inconnu",0
6045001,"Défenseur",1,"Géorgie","aucun","aucun",0,0,NA,NA,17.36,NA,16.3,16.3,17.36,NA,NA,NA,0.00012,18.21,2,"inconnu","inconnu","inconnu",0
6054283,"Gardien de But",3,"France","aucun","aucun",0,0,NA,NA,11.38,NA,NA,NA,11.38,NA,NA,NA,0,20.97,3,"inconnu","inconnu","inconnu",0
6165853,"Milieu",6,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","PEM - PEM NANCY",0,0,16.77,12.96,9.16,12.96,12.96,12.96,9.16,12.96,12.96,16.77,0.00039,20.17,2,"inconnu","inconnu","inconnu",0
6243060,"Attaquant",8,"France","aucun","aucun",0,0,NA,NA,10.04,NA,11.28,11.28,10.04,NA,NA,NA,4e-05,20.01,5,"inconnu","inconnu","inconnu",0
6254396,"Gardien de But",12,"Française","aucun","aucun",0,0,NA,8.27,8.27,8.27,NA,NA,8.27,8.27,8.27,NA,0,47.14,1,"inconnu","inconnu","inconnu",0
6307697,"Attaquant",7,"France","aucun","aucun",0,0,NA,17.45,17.45,17.45,17.45,17.45,17.45,17.45,17.45,NA,0,20.79,1,"inconnu","inconnu","inconnu",0
6321421,"Milieu",4,"Française","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,17.73,17.73,17.73,17.73,NA,NA,0,15.34,2,"inconnu","inconnu","inconnu",0
6324494,"Attaquant",1,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,10.59,10.59,10.59,10.59,10.59,10.59,NA,10.59,10.59,10.59,8e-04,11.91,3,"inconnu","inconnu","inconnu",0
6384311,"Défenseur",3,"France","aucun","aucun",0,0,14.75,15.71,15.71,15.71,14.75,14.75,16.68,16.68,16.68,NA,0,41.38,1,"inconnu","inconnu","inconnu",0
6458122,"Milieu",7,"France","aucun","aucun",0,0,9.84,9.84,9.84,9.84,15,15,NA,NA,NA,NA,0.00142,93.8,2,"inconnu","inconnu","inconnu",0
6494623,"Milieu",4,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,0,NA,9.71,7.9,9.71,7.9,7.9,7.9,9.71,9.71,13.34,0.00011,15.36,1,"inconnu","inconnu","inconnu",0
6531770,"Milieu",3,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,0,13.81,14.55,15.1,14.55,14.55,14.55,15.1,14.55,14.55,13.81,5e-05,18.94,4,"inconnu","inconnu","inconnu",0
6557979,"Gardien de But",5,"France","aucun","aucun",0,0,6.12,7.52,NA,7.52,8.78,8.78,14.44,7.52,7.52,7.52,0,21.68,3,"inconnu","inconnu","inconnu",0
6726208,"Attaquant",5,"France","aucun","aucun",0,0,10.07,14.87,NA,14.87,14.87,14.87,NA,14.87,14.87,14.87,0.00013,14.62,3,"inconnu","inconnu","inconnu",0
6729481,"Attaquant",1,"France","CFM - CENTRE DE FORMATION NIMES OLYMPIQUE","aucun",0,0,13.64,13.64,10.32,13.64,13.64,13.64,NA,15.85,15.85,15.85,0.00015,41.86,1,"inconnu","inconnu","inconnu",0
6764269,"Gardien de But",4,"France","aucun","aucun",0,0,16.01,13.63,11.85,13.63,13.63,13.63,11.85,14.12,13.63,16.01,0,19.8,3,"inconnu","inconnu","inconnu",0
6825802,"Milieu",4,"France","aucun","aucun",0,0,10.33,10.33,10.33,10.33,10.33,10.33,NA,NA,NA,NA,0.00026,25.12,1,"inconnu","inconnu","inconnu",0
6828111,"Défenseur",1,"Française","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,12.83,12.38,12.08,12.38,NA,NA,12.08,12.38,12.38,12.83,0.00074,17.38,2,"inconnu","inconnu","inconnu",0
6962175,"Attaquant",3,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,13.56,11.74,10.83,11.74,10.83,10.83,10.83,11.74,11.74,13.56,0,26.5,3,"inconnu","inconnu","inconnu",0
7126027,"Défenseur",1,"France","CFM - CENTRE DE FORMATION LA BERRICHONNE DE CHATEAUROUX","aucun",0,0,NA,NA,12.5,NA,12.24,12.24,12.5,NA,NA,NA,6e-05,15.65,4,"inconnu","inconnu","inconnu",0
7208960,"Gardien de But",9,"France","aucun","aucun",0,0,10.2,8.26,8.26,8.26,8.26,8.26,6.8,8.26,6.8,NA,0,21.44,4,"inconnu","inconnu","inconnu",0
7262359,"Défenseur",1,"France","aucun","aucun",0,0,15.25,14.14,13.03,14.14,15.25,15.25,13.03,14.14,14.14,15.25,0,39.41,3,"inconnu","inconnu","inconnu",0
7279369,"Milieu",4,"Suisse","aucun","aucun",0,0,NA,NA,9.14,NA,9.14,9.14,9.14,NA,NA,NA,6e-05,17.24,5,"inconnu","inconnu","inconnu",0
7342615,"Inconnu",8,"Française","aucun","aucun",0,0,NA,NA,14.14,NA,NA,NA,14.14,NA,NA,NA,0,22.23,3,"inconnu","inconnu","inconnu",0
7363215,"Défenseur",7,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","PEM - PEM CASTELMAUROU",0,0,16.32,16.53,16.45,16.53,16.41,16.41,16.45,16.53,16.53,16.32,0,16.35,2,"inconnu","inconnu","inconnu",0
7363970,"Milieu",3,"France","aucun","aucun",0,0,NA,NA,NA,NA,10,10,NA,NA,NA,NA,0.00174,81.93,1,"inconnu","inconnu","inconnu",0
7434035,"Milieu",4,"France","CFM - CENTRE DE FORMATION PARIS F.C.","aucun",0,0,11.56,11.56,NA,11.56,11.56,11.56,NA,11.56,11.56,11.56,1e-04,18.45,3,"inconnu","inconnu","inconnu",0
7558967,"Défenseur",6,"Algérie","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,11.9,11.5,9.98,11.5,11.5,11.5,10.8,11.62,11.62,13.1,0,16.61,1,"inconnu","inconnu","inconnu",0
7679045,"Milieu",1,"Belgique","aucun","aucun",0,0,NA,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,NA,0,12.88,2,"inconnu","inconnu","inconnu",0
7770010,"Défenseur",2,"France","aucun","aucun",0,0,10.71,10.71,NA,10.71,9.28,9.28,NA,10.71,10.71,10.71,0,27.05,2,"inconnu","inconnu","inconnu",0
7790859,"Attaquant",6,"France","aucun","aucun",0,0,NA,7.67,12.6,7.67,10.96,10.96,12.6,7.67,7.67,7.67,0.00052,26.62,2,"inconnu","inconnu","inconnu",0
7821203,"Défenseur",1,"France","aucun","aucun",0,0,14.78,12.9,13.5,12.9,13.99,13.99,13.5,12.9,12.9,11.3,0.00022,26.29,2,"inconnu","inconnu","inconnu",0
7827591,"Attaquant",6,"France","aucun","aucun",0,0,NA,10.4,NA,10.4,10.4,10.4,NA,10.41,10.4,10.4,0.00013,20.47,5,"inconnu","inconnu","inconnu",0
7900506,"Milieu",3,"Réunion","aucun","aucun",0,0,NA,NA,11.11,NA,11.11,11.11,11.11,NA,NA,NA,8e-05,21.6,3,"inconnu","inconnu","inconnu",0
8094862,"Défenseur",11,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,15.38,15.27,15.22,15.27,16.41,16.41,15.22,15.27,15.27,15.38,1e-04,15.43,3,"inconnu","inconnu","inconnu",0
8115800,"Milieu",1,"France","aucun","PEM - PEM REIMS",0,0,NA,13.41,17.63,13.41,17.63,17.63,17.63,13.41,13.41,13.41,0,15.98,4,"inconnu","inconnu","inconnu",0
8209519,"Défenseur",2,"Française","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,13.49,13.12,12.76,13.12,NA,NA,12.76,13.12,13.12,13.49,9e-05,26.53,1,"inconnu","inconnu","inconnu",0
8232962,"Milieu",4,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM REIMS",0,0,NA,9.73,9.73,9.73,NA,NA,9.73,9.73,9.73,NA,0.00025,18.54,2,"inconnu","inconnu","inconnu",0
8278156,"Milieu",10,"France","aucun","aucun",0,0,NA,11.2,NA,11.2,11.2,11.2,NA,11.2,11.2,11.2,0.00019,40.88,2,"inconnu","inconnu","inconnu",0
8332456,"Défenseur",11,"Comores","aucun","aucun",0,0,14.13,14.13,14.13,14.13,14.13,14.13,NA,NA,NA,NA,0,40.41,1,"inconnu","inconnu","inconnu",0
8475553,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","PEM - PEM AJACCIO",0,0,NA,13.74,13.74,13.74,17.02,17.02,8.83,13.74,8.83,NA,0,25,1,"inconnu","inconnu","inconnu",0
8537939,"Défenseur",2,"France","aucun","aucun",0,0,11.3,12.65,12.64,12.65,12.64,12.64,14,13.56,13.56,12.67,6e-05,24.08,1,"inconnu","inconnu","inconnu",0
8631029,"Attaquant",6,"France","aucun","aucun",0,0,12.45,11.73,9.27,11.73,11.73,11.73,10.64,11.73,11.73,12.45,0,26.96,3,"inconnu","inconnu","inconnu",0
8671145,"Défenseur",9,"France","aucun","aucun",0,0,11.2,11.2,13.59,11.2,12.4,12.4,13.59,11.2,11.2,11.2,0,29.92,4,"inconnu","inconnu","inconnu",0
8768416,"Inconnu",9,"Française","aucun","aucun",0,0,15.86,15.86,NA,15.86,15.86,15.86,NA,15.86,15.86,15.86,0,13.69,2,"inconnu","inconnu","inconnu",0
8792733,"Attaquant",1,"France","aucun","PEM - PEM CASTELMAUROU",0,0,18.32,16.6,16.44,16.6,17.07,17.07,16.44,16.6,16.6,18.57,0.00083,17.92,4,"inconnu","inconnu","inconnu",0
8871273,"Attaquant",1,"France","aucun","aucun",0,0,NA,NA,NA,NA,15,15,NA,NA,NA,NA,0,14.53,4,"inconnu","inconnu","inconnu",0
8900207,"Milieu",1,"Française","aucun","aucun",0,0,15.86,15.17,14.65,15.17,13.9,13.9,14.65,15.17,15.17,15.86,0.00024,14.12,2,"inconnu","inconnu","inconnu",0
8902213,"Milieu",1,"France","aucun","aucun",0,0,11.25,NA,NA,NA,10.42,10.42,NA,NA,NA,NA,0,28.31,2,"inconnu","inconnu","inconnu",0
8995789,"Milieu",9,"France","aucun","aucun",0,0,13.19,13.19,13.19,13.19,15,15,NA,NA,NA,NA,0.00112,25.79,2,"inconnu","inconnu","inconnu",0
9259241,"Milieu",1,"Française","aucun","aucun",0,0,10.51,13.21,13.21,13.21,13.21,13.21,14.56,14.56,14.56,NA,0,45.08,3,"inconnu","inconnu","inconnu",0
9287779,"Milieu",5,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,15,NA,NA,NA,15,15,NA,NA,NA,NA,0.00011,14.02,2,"inconnu","inconnu","inconnu",0
9374505,"Défenseur",1,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","PEM - PEM NANCY",0,0,NA,12.51,11.43,12.51,12.26,12.26,11.43,12.51,12.51,16.3,0,35.06,1,"inconnu","inconnu","inconnu",0
9394716,"Défenseur",5,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",0,0,9.53,9.53,9.53,9.53,9.53,9.53,NA,NA,NA,NA,0,26.71,3,"inconnu","inconnu","inconnu",0
9588159,"Milieu",10,"Française","aucun","aucun",0,0,NA,NA,NA,NA,10,10,NA,NA,NA,NA,0,60.28,1,"inconnu","inconnu","inconnu",0
9826598,"Défenseur",2,"Française","aucun","PEM - PEM CASTELMAUROU",0,0,NA,13.46,13.46,13.46,NA,NA,13.46,13.46,13.46,NA,0,49.92,1,"inconnu","inconnu","inconnu",0
10001243,"Gardien de But",6,"France","aucun","aucun",0,0,NA,NA,NA,NA,13.75,13.75,NA,NA,NA,NA,0,24.1,6,"inconnu","inconnu","inconnu",0
10167358,"Défenseur",11,"France","aucun","aucun",0,0,NA,NA,NA,NA,17.5,17.5,NA,NA,NA,NA,6e-05,18.39,4,"inconnu","inconnu","inconnu",0
10227308,"Défenseur",11,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,10,10,NA,NA,NA,NA,0,29.04,1,"inconnu","inconnu","inconnu",0
10535489,"Gardien de But",5,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,16.72,13.14,11.61,13.14,13.14,13.14,11.61,13.14,13.14,16.72,0,13.97,1,"inconnu","inconnu","inconnu",0
10593999,"Milieu",10,"Guadeloupe","aucun","PEM - PEM GUADELOUPE",0,0,14.4,14.4,14.4,14.4,14.4,14.4,NA,NA,NA,NA,0,16.55,1,"inconnu","inconnu","inconnu",0
10597436,"Défenseur",4,"France","aucun","aucun",0,0,8.88,12.9,11.2,12.9,12.83,12.83,12.36,14.05,14.05,16.31,0,39.61,1,"inconnu","inconnu","inconnu",0
10609764,"Milieu",5,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,12.19,12.19,NA,12.19,NA,NA,NA,12.19,12.19,12.19,0,19.83,2,"inconnu","inconnu","inconnu",0
10793772,"Gardien de But",11,"France","aucun","aucun",0,0,NA,NA,4.84,NA,4.84,4.84,NA,NA,NA,NA,0,39.42,3,"inconnu","inconnu","inconnu",0
10821176,"Défenseur",10,"France","aucun","aucun",0,0,13.22,13.22,NA,13.22,13.22,13.22,NA,13.22,13.22,13.22,0,37.86,2,"inconnu","inconnu","inconnu",0
10852741,"Attaquant",2,"France","aucun","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,0,19.35,14.68,11.92,14.68,10,10,11.92,14.68,14.68,19.35,1e-04,18.35,2,"inconnu","inconnu","inconnu",0
11054910,"Défenseur",1,"France","aucun","aucun",0,0,14.54,16.17,17.02,16.17,17.32,17.32,17.73,16.99,16.99,NA,0.00017,27.54,1,"inconnu","inconnu","inconnu",0
11154242,"Milieu",7,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","PEM - PEM PLOUFRAGAN",0,0,11.53,11.11,10.49,11.11,11.11,11.11,10.49,11.11,11.11,11.53,4e-04,19.25,3,"inconnu","inconnu","inconnu",0
