"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_18","exp_avant_18","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_18","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_18","NB_CLUB_AVANT_18","TOP_50_AVANT_18","TOP_50_150_AVANT_18","top_restant_AVANT_18","France U16","U16_NB_BUT","U16_NB_MATCH_JOUE","U16_NB_MIN_JOUE","U16_TITULARISATION","Y"
3527,"Defenseur",2,"Guadeloupe","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,0
3554,"Attaquant",6,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM AIX EN PROVENCE",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0","0","0",1,1,8,420,5,0
3582,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM CLAIREFONTAINE",0,1,11.01,13.75,14.43,13.75,14.43,14.43,14.43,13.75,13.75,11.01,0.00054,10.07,3,"1","1","0",1,1,13,968,11,0
3587,"Attaquant",7,"France","aucun","aucun",0,0,NA,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,NA,0.00055,20.64,1,"1","0","0",0,NA,NA,NA,NA,0
3596,"Milieu",6,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,33.65,1,"0","0","1",1,3,11,626,6,0
3599,"Defenseur",2,"France","aucun","PEM - PEM LIEVIN",0,0,16.55,13.52,11.56,13.52,13.52,13.52,11.56,13.52,13.52,16.12,0,19.24,2,"0","1","0",1,1,4,168,1,0
3618,"Attaquant",1,"France","CFM - LOSC LILLE ASSOCIATION","PEM - PEM LIEVIN",1,0,NA,17.56,17.56,17.56,NA,NA,17.56,17.56,17.56,NA,0,21.73,1,"1","0","0",1,NA,5,227,3,0
3632,"Attaquant",4,"Algérie","CFM - CENTRE DE FORMATION ST DE REIMS","PEM - PEM REIMS",0,0,17.34,15.02,15.92,15.02,16.34,16.34,15.92,15.02,15.02,15.54,0.00049,11.5,3,"1","0","1",1,NA,2,94,1,0
3635,"Attaquant",12,"France","aucun","aucun",0,0,NA,11.43,10.68,11.43,15,15,10.68,11.43,11.43,12.56,0.00087,12.7,2,"1","0","1",1,3,7,370,3,0
3648,"Defenseur",7,"France","aucun","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19.4,1,"1","0","0",0,NA,NA,NA,NA,0
3662,"Gardien de But",8,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,2,"0","1","1",1,NA,1,90,1,0
3663,"Defenseur",2,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00015,37.89,1,"0","1","0",0,NA,NA,NA,NA,1
3665,"Defenseur",3,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28.03,1,"0","0","0",0,NA,NA,NA,NA,1
3666,"Milieu",1,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,18.28,14.28,14.28,14.28,18.28,18.28,10.27,10.27,10.27,NA,0,22.69,1,"1","0","0",0,NA,NA,NA,NA,1
3678,"Attaquant",3,"Mali","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.4,1,"0","0","1",1,1,3,116,2,1
3685,"Milieu",5,"France","aucun","aucun",0,0,13.6,13.6,13.6,13.6,13.6,13.6,NA,NA,NA,NA,0.00019,14.78,1,"0","0","1",1,NA,3,139,1,0
3702,"Attaquant",1,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00033,25.07,1,"1","0","0",0,NA,NA,NA,NA,1
3709,"Gardien de But",9,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,0
3713,"Milieu",12,"France","aucun","aucun",0,0,17.71,14.73,14.12,14.73,16.2,16.2,14.12,14.73,14.73,15.21,0.00025,10.04,3,"1","0","1",0,NA,NA,NA,NA,0
3715,"Attaquant",11,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00055,29.26,1,"0","0","1",0,NA,NA,NA,NA,0
3720,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","PEM - PEM REIMS",0,0,NA,NA,NA,NA,11.67,10,NA,NA,NA,NA,0.00046,12.67,2,"0","1","1",1,1,2,100,1,0
3732,"Milieu",2,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",1,0,NA,13.74,13.74,13.74,13.99,13.99,13.74,13.74,13.74,NA,4e-05,18.27,2,"0","1","1",1,NA,5,212,3,0
3733,"Defenseur",12,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,0
3735,"Attaquant",10,"France","CFM - CENTRE DE FORMATION LA BERRICHONNE DE CHATEAUROUX","aucun",0,1,10.55,11.13,10.84,11.13,10.84,10.84,10.99,9.71,9.71,12,4e-04,9.91,5,"0","0","1",0,NA,NA,NA,NA,0
3737,"Defenseur",4,"Mali","CFM - ACADEMY AS MONACO FC","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00735,45.33,2,"0","1","0",0,NA,NA,NA,NA,0
3746,"Defenseur",3,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,0
3750,"Milieu",8,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00201,15.55,2,"1","0","0",1,NA,2,74,1,0
3763,"Attaquant",5,"France","aucun","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00177,23.58,1,"1","0","0",0,NA,NA,NA,NA,1
3770,"Defenseur",7,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"0","1","0",0,NA,NA,NA,NA,0
3772,"Defenseur",3,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40.05,1,"0","1","0",0,NA,NA,NA,NA,0
3774,"Milieu",10,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00013,11.11,1,"0","0","0",0,NA,NA,NA,NA,1
3791,"Attaquant",7,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,0
3796,"Attaquant",1,"Cote d'ivoire","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01775,3.31,2,"1","0","0",1,1,2,112,1,0
3809,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,1
3817,"Gardien de But",6,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM TALENCE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.11,3,"1","1","1",1,NA,1,80,1,0
3825,"Defenseur",7,"Bénin","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,0
3851,"Attaquant",5,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26.38,1,"0","1","0",0,NA,NA,NA,NA,0
3864,"Milieu",6,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,16.94,14.79,13.99,14.79,14.79,14.79,13.99,14.79,14.79,16.94,0.00015,10.8,1,"0","0","0",0,NA,NA,NA,NA,1
3872,"Milieu",12,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,0
3876,"Milieu",9,"France","aucun","aucun",0,0,20,20,20,20,NA,NA,NA,NA,NA,NA,0,25.86,1,"0","1","0",1,NA,3,129,1,0
3885,"Attaquant",4,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","PEM - PEM CLAIREFONTAINE",0,0,NA,15.5,15.5,15.5,14.4,14.4,15.5,15.5,15.5,NA,4e-04,16.14,1,"0","0","1",1,1,2,99,1,0
3887,"Milieu",10,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",1,0,10.39,14.84,17.07,14.84,17.07,17.07,17.07,14.84,14.84,10.39,0.00076,12.35,1,"0","1","0",1,2,5,259,2,1
3895,"Attaquant",1,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00045,9.1,2,"1","0","1",0,NA,NA,NA,NA,0
3899,"Defenseur",2,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,46.78,1,"0","0","1",1,2,16,1217,13,1
3921,"Milieu",2,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,0
3927,"Milieu",4,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","PEM - PEM AIX EN PROVENCE",0,0,13.61,15.87,17,15.87,14.67,14.67,17,15.87,15.87,13.61,0.00022,13.03,3,"0","1","1",1,NA,3,119,2,0
3935,"Gardien de But",7,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00101,61.88,1,"0","1","0",0,NA,NA,NA,NA,0
3936,"Defenseur",12,"France","aucun","aucun",0,0,NA,15.16,15.16,15.16,15.16,15.16,15.16,15.17,15.16,NA,1e-04,13.29,1,"1","0","0",1,NA,2,180,2,1
3944,"Gardien de But",5,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,8.79,8.79,8.79,NA,NA,8.79,8.79,8.79,NA,0,17.64,1,"0","1","0",0,NA,NA,NA,NA,1
3960,"Defenseur",9,"France","aucun","PEM - PEM LIEVIN",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30.8,2,"1","1","0",0,NA,NA,NA,NA,0
3963,"Defenseur",5,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00015,20.47,1,"0","0","0",1,NA,4,145,1,1
3967,"Defenseur",6,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26.92,2,"1","0","0",0,NA,NA,NA,NA,1
3968,"Attaquant",9,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,0
3982,"Milieu",9,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,1
3986,"Defenseur",1,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e-05,12.8,2,"0","1","0",0,NA,NA,NA,NA,0
3987,"Milieu",11,"Maroc","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,NA,2e-05,12.51,2,"1","1","0",1,NA,3,152,1,0
4014,"Milieu",1,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00056,38.7,1,"0","0","0",0,NA,NA,NA,NA,1
4017,"Defenseur",6,"France","aucun","aucun",0,0,18.51,18.51,18.51,18.51,18.51,18.51,NA,NA,NA,NA,0,15.24,3,"1","0","1",0,NA,NA,NA,NA,0
4026,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,0
4036,"Defenseur",2,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",0,1,19.89,17.08,12.87,17.08,17.73,17.73,12.87,17.08,17.08,19.89,9e-05,10.05,2,"0","0","1",1,NA,4,266,3,1
4041,"Defenseur",7,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,0
4042,"Defenseur",2,"France","aucun","aucun",0,1,NA,20,NA,20,15,15,NA,NA,NA,20,0.00025,12.23,2,"1","0","1",1,NA,5,303,3,0
4060,"Attaquant",5,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00083,16.26,2,"0","0","1",0,NA,NA,NA,NA,1
4062,"Milieu",12,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,0
4072,"Milieu",5,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,NA,11.68,11.68,11.68,NA,NA,11.68,11.68,11.68,NA,0.00028,10.3,3,"1","0","1",0,NA,NA,NA,NA,0
4074,"Gardien de But",6,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,13.21,15.9,15.93,15.9,17.8,17.8,15.93,15.9,15.9,15.86,0,11.46,1,"0","1","0",1,NA,3,229,2,1
4086,"Defenseur",7,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-05,16.82,3,"1","1","1",0,NA,NA,NA,NA,1
4091,"Attaquant",11,"Mali","CFM - ACADEMY AS MONACO FC","PEM - PEM CLAIREFONTAINE",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00177,34.81,2,"0","1","0",1,NA,2,105,2,1
4096,"Attaquant",1,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",0,1,NA,14.38,12.49,14.38,14.38,14.38,12.49,14.38,14.38,16.9,7e-05,12.4,4,"0","1","0",0,NA,NA,NA,NA,1
4100,"Attaquant",6,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00021,25.16,1,"0","0","1",0,NA,NA,NA,NA,1
4102,"Milieu",3,"Congo","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,14.88,14.88,14.88,NA,NA,14.88,14.88,14.88,NA,0.00034,23.32,1,"0","1","0",0,NA,NA,NA,NA,1
4103,"Defenseur",1,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28.89,2,"1","0","0",1,NA,1,50,NA,0
4108,"Defenseur",4,"France","aucun","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,35.86,2,"0","1","1",1,NA,8,489,7,0
4110,"Milieu",2,"France","CFM - CENTRE DE FORMATION LA BERRICHONNE DE CHATEAUROUX","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,90,1,"0","0","0",0,NA,NA,NA,NA,0
4111,"Gardien de But",11,"France","CFM - LOSC LILLE ASSOCIATION","PEM - PEM LIEVIN",0,0,15.05,17.98,18.71,17.98,18.71,18.71,18.71,18.71,18.71,15.05,0,21.14,2,"1","0","0",1,NA,1,90,1,1
4113,"Milieu",8,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,1
4118,"Milieu",3,"France","aucun","aucun",2,1,16.84,15.06,13.72,15.06,15.06,15.06,13.72,15.06,15.06,16.84,0.00026,16.82,5,"1","0","1",1,2,5,259,2,1
4122,"Attaquant",3,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,16.48,15.22,15.2,15.22,17.08,17.08,16.16,15.22,15.22,15.3,0.00054,14.04,2,"0","1","1",1,3,4,181,2,0
4133,"Defenseur",5,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,77.67,1,"0","0","1",0,NA,NA,NA,NA,0
4134,"Gardien de But",3,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,1
4145,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,51.45,1,"0","0","1",1,NA,1,90,1,0
4153,"Defenseur",4,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","PEM - PEM LIEVIN",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00154,86.67,1,"1","0","0",0,NA,NA,NA,NA,1
4166,"Attaquant",4,"Algérie","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",1,0,NA,14.9,14.23,14.9,15.43,15.43,14.23,14.9,14.9,15.79,0.00067,15.45,1,"1","0","0",1,NA,3,71,NA,0
4187,"Attaquant",3,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,10.41,8.69,7.55,8.69,NA,NA,7.55,8.69,8.69,10.41,0.00077,9.53,2,"1","0","0",1,2,3,199,2,1
4191,"Defenseur",11,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00022,27.58,3,"1","0","0",0,NA,NA,NA,NA,1
4194,"Defenseur",1,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23.38,1,"1","0","0",0,NA,NA,NA,NA,0
4195,"Defenseur",7,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,1
4197,"Defenseur",6,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","PEM - PEM AIX EN PROVENCE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00033,27.54,2,"0","0","0",1,NA,2,180,2,1
4207,"Defenseur",1,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","PEM - PEM AIX EN PROVENCE",0,0,14.36,14.78,14.8,14.78,14.8,14.8,14.8,14.78,14.78,14.75,4e-05,19.36,2,"0","0","0",1,NA,9,504,5,0
4209,"Milieu",11,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00019,20.39,1,"0","0","1",0,NA,NA,NA,NA,1
4216,"Milieu",3,"Bénin","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,17.8,15.59,13.37,15.59,17.8,17.8,13.37,15.59,15.59,17.8,0.00024,8.39,1,"0","0","1",1,1,3,165,2,1
4223,"Defenseur",6,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01031,48.5,2,"1","0","0",0,NA,NA,NA,NA,1
4254,"Attaquant",12,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00252,21.61,2,"1","0","0",0,NA,NA,NA,NA,0
4278,"Defenseur",1,"Algérie","aucun","aucun",0,1,NA,18.43,18.43,18.43,18.43,18.43,18.43,18.43,18.43,NA,0.00053,8.22,5,"1","1","0",0,NA,NA,NA,NA,0
4280,"Defenseur",6,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM TALENCE",0,0,14.27,14.51,14.74,14.51,14.27,14.27,14.74,14.5,14.51,14.27,0.00011,13.21,2,"0","0","1",0,NA,NA,NA,NA,1
4291,"Defenseur",5,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9e-05,27.48,2,"0","0","1",0,NA,NA,NA,NA,0
4292,"Defenseur",12,"France","CFM - CENTRE DE FORMATION ST DE REIMS","PEM - PEM CLAIREFONTAINE",0,0,NA,17.04,17.04,17.04,17.04,17.04,17.04,17.04,17.04,NA,0,11.74,2,"0","1","1",1,NA,3,106,1,1
4295,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1","0","0",1,NA,5,409,4,0
4299,"Gardien de But",5,"France","aucun","aucun",0,0,13.48,10.65,9.91,10.65,9.91,9.91,9.91,10.65,10.65,13.48,4e-05,14.13,3,"0","1","1",1,NA,2,180,2,0
4303,"Gardien de But",3,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,15.81,14.37,15.81,15.81,15.81,14.37,15.81,15.81,NA,2e-05,12.49,2,"0","1","0",1,NA,1,41,1,1
4331,"Attaquant",5,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,0
4336,"Defenseur",12,"Comores","CFM - CENTRE DE FORMATION LA BERRICHONNE DE CHATEAUROUX","aucun",0,0,NA,NA,11.31,NA,11.31,11.31,11.31,NA,NA,NA,5e-05,11.87,5,"1","0","0",1,1,2,74,1,0
4344,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,14.81,13.38,12.84,13.38,13.38,13.38,12.84,13.38,13.38,14.81,0.00032,14.06,1,"0","1","0",0,NA,NA,NA,NA,0
4351,"Milieu",12,"France","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,41.92,2,"0","0","1",1,NA,4,256,3,0
4357,"Attaquant",1,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00052,22.06,1,"0","1","0",1,NA,3,150,2,1
4363,"Defenseur",10,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37.12,1,"0","0","0",0,NA,NA,NA,NA,0
4377,"Milieu",1,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM AIX EN PROVENCE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.83,1,"0","0","0",0,NA,NA,NA,NA,0
4382,"Defenseur",3,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM AIX EN PROVENCE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,0
4383,"Milieu",7,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00047,23.04,1,"0","1","0",1,NA,8,413,5,0
4384,"Milieu",1,"France","CFM - CENTRE DE FORMATION A.C. AJACCIEN","PEM - PEM AJACCIO",0,0,14.06,12.88,12.32,12.88,12.88,12.88,11.4,12.51,12.51,13.99,5e-04,13.33,2,"1","1","0",0,NA,NA,NA,NA,0
4392,"Defenseur",5,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,0
4395,"Attaquant",5,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,1
4397,"Gardien de But",12,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,0
4401,"Milieu",1,"Sénégal","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00062,36.26,1,"0","1","0",0,NA,NA,NA,NA,1
4414,"Milieu",1,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,9,454,5,1
4425,"Defenseur",10,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,0
4432,"Milieu",3,"France","CFM - ACADEMY AS MONACO FC","aucun",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,35.36,2,"0","1","0",0,NA,NA,NA,NA,1
4444,"Attaquant",6,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,0,12.49,13.51,13.66,13.51,13.9,13.9,14.91,14.72,14.72,14.63,0.00038,13.09,2,"0","0","1",0,NA,NA,NA,NA,0
4455,"Defenseur",3,"France","CFM - ACADEMY AS MONACO FC","aucun",0,1,NA,13.54,13.54,13.54,NA,NA,13.54,13.54,13.54,NA,0.00016,17.62,2,"0","1","0",0,NA,NA,NA,NA,0
