"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_16","exp_avant_16","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_16","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_16","NB_CLUB_AVANT_16","TOP_50_AVANT_16","TOP_50_150_AVANT_16","top_restant_AVANT_16","France U16","U16_NB_BUT","U16_NB_MATCH_JOUE","U16_NB_MIN_JOUE","U16_TITULARISATION","Y"
2769,"Milieu",4,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,17.61,16.33,15.21,16.33,16.33,16.33,14.48,15.81,15.81,18.34,0.00062,38.11,1,"0","0","1",1,NA,5,173,2,0
2775,"Defenseur",3,"France","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",0,0,NA,16.42,17.74,16.42,14.91,14.91,15.72,14.1,14.1,NA,8e-05,22.58,2,"1","0","1",1,NA,2,134,1,0
2780,"Milieu",5,"France","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,0,15.75,15.19,15.41,15.19,15.39,15.39,14.63,14.76,14.76,14.83,0.00041,27.16,1,"0","1","0",1,NA,3,115,1,1
2783,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","PEM - PEM DIJON",0,0,16.67,16.5,16.81,16.5,15.69,15.69,16.81,16.5,16.5,16.09,0,26.1,2,"0","0","1",1,NA,4,360,4,0
2795,"Defenseur",10,"France","aucun","PEM - PEM CASTELMAUROU",0,0,13.94,13,12.31,13,13.47,13.47,11.9,12.9,12.9,14.1,0.00011,25.87,2,"0","1","1",1,NA,1,90,1,0
2809,"Defenseur",5,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,2,12,815,8,1
2824,"Attaquant",11,"France","aucun","PEM - PEM CLAIREFONTAINE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,3,118,1,1
2827,"Defenseur",10,"France","CFM - LOSC LILLE ASSOCIATION","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,7,439,6,0
2837,"Milieu",3,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00045,14.19,1,"1","0","0",1,NA,2,154,2,1
2851,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",1,0,NA,16.48,15.35,16.48,16.48,16.48,15.35,16.48,16.48,19.12,0,36.41,1,"0","0","1",1,NA,7,600,7,1
2890,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,8,444,4,0
2893,"Defenseur",1,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","aucun",0,0,13.85,13.54,14.48,13.54,14.59,14.59,14.48,13.54,13.54,12.27,3e-05,21.32,2,"0","0","1",1,NA,10,527,6,0
2896,"Attaquant",9,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","PEM - PEM LIEVIN",0,0,11.81,14.26,15.08,14.26,16.06,16.06,15.08,14.26,14.26,11.81,0.00014,12.84,2,"0","1","1",1,NA,2,110,1,0
2923,"Attaquant",3,"Guadeloupe","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,6,11,630,7,1
2924,"Attaquant",1,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","PEM - PEM REIMS",0,0,NA,14.33,14.33,14.33,14.33,14.33,14.33,14.33,14.33,NA,0.00016,16.68,2,"1","0","1",1,2,5,279,3,0
2935,"Defenseur",6,"France","aucun","aucun",2,0,NA,16.22,16.22,16.22,15.98,15.98,16.22,16.22,16.22,NA,0.00012,42.68,1,"1","0","0",1,NA,9,555,5,0
2938,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,3,116,2,0
2943,"Milieu",9,"Algérie","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,3,189,1,1
2944,"Milieu",9,"France","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","aucun",0,0,14.96,15.89,16.93,15.89,16.08,16.08,16.93,15.89,15.89,15.09,1e-04,15.54,2,"0","0","0",1,NA,3,176,2,0
2945,"Attaquant",2,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00064,18.36,3,"0","0","1",1,NA,5,210,3,0
2950,"Milieu",7,"France","CFM - CENTRE DE FORMATION NIMES OLYMPIQUE","aucun",0,0,20,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,4,218,2,0
2969,"Milieu",4,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,2,89,1,0
2977,"Gardien de But",9,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33.16,1,"0","1","0",1,NA,5,409,4,0
2990,"Defenseur",4,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,16,1020,13,0
2993,"Defenseur",5,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-05,16.12,1,"1","0","0",1,1,1,90,1,0
2997,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",1,0,NA,10.8,10.8,10.8,NA,NA,10.8,10.8,10.8,NA,0,71.55,1,"0","1","0",1,NA,10,794,9,0
2999,"Attaquant",1,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,2,2,76,1,0
3011,"Milieu",7,"France","aucun","aucun",0,0,NA,12.57,12.57,12.57,NA,NA,12.57,12.57,12.57,NA,0.00098,73.07,1,"1","0","0",1,4,10,578,8,0
3023,"Defenseur",1,"France","aucun","PEM - PEM PLOUFRAGAN",1,0,NA,9.62,9.62,9.62,12.25,12.25,9.62,9.62,9.62,NA,3e-04,38.84,1,"0","0","0",1,NA,3,194,2,0
3035,"Defenseur",1,"Bénin","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,2,112,1,1
3050,"Milieu",6,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,7,479,5,1
3086,"Attaquant",3,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,2,6,289,4,0
3102,"Milieu",2,"Comores","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","PEM - PEM AIX EN PROVENCE",0,0,14.61,11.84,9.48,11.84,11.84,11.84,9.48,11.84,11.84,13.41,0,25.65,2,"0","1","0",1,NA,3,199,2,0
3117,"Attaquant",7,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00049,37.89,1,"0","1","0",1,3,4,107,1,0
3135,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,7,397,5,0
3139,"Defenseur",2,"Togo","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,8,537,7,0
3141,"Milieu",2,"France","aucun","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,5,16,1005,13,0
3152,"Attaquant",3,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,NA,0,NA,0
3156,"Attaquant",1,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM PLOUFRAGAN",1,0,NA,14.3,14.3,14.3,NA,NA,14.3,14.3,14.3,NA,0,66.95,1,"1","0","0",1,5,16,981,11,0
3164,"Milieu",6,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","PEM - PEM AIX EN PROVENCE",0,0,15.14,13.83,13.03,13.83,13.83,13.83,13.03,13.83,13.83,14.91,7e-05,23.4,1,"0","1","0",1,NA,5,301,3,0
3171,"Defenseur",4,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19.39,2,"0","1","0",1,NA,2,111,1,0
3178,"Defenseur",8,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","PEM - PEM AIX EN PROVENCE",0,0,15.23,13.64,12.32,13.64,14.37,14.37,12.32,13.43,13.43,15.23,4e-05,16.04,2,"1","0","0",1,NA,3,125,1,0
3226,"Defenseur",6,"France","aucun","aucun",0,0,9.46,13.86,14.96,13.86,14.96,14.96,14.96,13.86,13.86,9.46,0,26.65,1,"1","0","0",1,4,11,841,8,1
3236,"Attaquant",5,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,4,8,437,4,0
3280,"Attaquant",6,"France","CFM - CENTRE DE FORMATION ST DE REIMS","PEM - PEM GUADELOUPE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00049,17.3,2,"0","0","1",1,NA,8,359,4,0
3281,"Defenseur",3,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",1,0,NA,16.7,16.7,16.7,NA,NA,16.7,16.7,16.7,NA,0.00026,45,1,"0","0","1",1,NA,12,790,9,0
3283,"Defenseur",3,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,2,87,1,0
3296,"Defenseur",8,"France","CFM - CENTRE DE FORMATION NIMES OLYMPIQUE","aucun",0,0,NA,16.82,16.82,16.82,NA,NA,16.82,16.82,16.82,NA,0,75.17,1,"0","0","0",1,NA,1,90,1,0
3321,"Milieu",2,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","PEM - PEM DIJON",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,11,560,8,0
3335,"Milieu",11,"France","aucun","aucun",0,0,14.39,14.31,14.27,14.31,14.31,14.31,14.27,14.31,14.31,14.39,5e-04,24.6,1,"0","0","1",1,NA,2,49,NA,0
3350,"Defenseur",1,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,18.29,18.29,18.29,18.65,18.65,18.29,18.29,18.29,NA,0,42.26,1,"0","1","0",1,NA,5,210,2,0
3363,"Milieu",7,"Cameroun","CFM - CENTRE DE FORMATION F.C. METZ","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,6,291,4,0
3403,"Milieu",2,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,6,318,3,0
3415,"Defenseur",1,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,NA,NA,NA,NA,11.67,11.67,10,NA,NA,NA,0.00022,26.59,1,"0","0","1",1,NA,1,90,1,0
3417,"Gardien de But",1,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,NA,4.35,4.35,4.35,NA,NA,4.35,4.35,4.35,NA,0,49.29,1,"0","0","0",1,NA,2,126,1,0
3423,"Milieu",6,"France","CFM - CENTRE DE FORMATION CLERMONT FOOT 63","aucun",0,0,NA,8.34,10.21,8.34,NA,NA,10.21,8.34,8.34,NA,0.00012,18.33,4,"0","0","1",1,NA,2,27,NA,0
3445,"Milieu",5,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",1,0,NA,17.65,17.65,17.65,NA,NA,17.65,17.65,17.65,NA,0.00026,45.95,1,"0","0","0",1,NA,10,709,8,0
3446,"Defenseur",12,"France","aucun","aucun",0,0,18.13,14.32,11.47,14.32,14.41,14.41,11.47,14.32,14.32,18.13,0.00014,29.38,2,"0","0","0",1,NA,2,91,1,0
3447,"Defenseur",4,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","PEM - PEM PLOUFRAGAN",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,8,409,5,0
3458,"Attaquant",2,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,0,NA,15,15,15,15,15,15,15.04,15.04,NA,4e-04,19.76,3,"1","0","1",1,NA,2,66,1,0
3499,"Attaquant",7,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,3,8,469,5,1
3503,"Attaquant",1,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00155,34.2,1,"0","1","0",1,4,6,292,4,0
3511,"Milieu",7,"France","aucun","aucun",1,0,NA,13.17,13.17,13.17,NA,NA,13.17,13.17,13.17,NA,0.00055,75.79,1,"1","0","0",1,NA,13,759,7,0
3536,"Milieu",3,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,5,310,3,0
3554,"Attaquant",6,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM AIX EN PROVENCE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,8,420,5,0
3563,"Milieu",5,"France","aucun","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"1","0","0",1,7,9,591,6,1
3582,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM CLAIREFONTAINE",0,1,11.01,13.75,14.43,13.75,14.43,14.43,14.43,13.75,13.75,11.01,0.00044,15,3,"1","1","0",1,1,13,968,11,0
3596,"Milieu",6,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,3,11,626,6,0
3599,"Defenseur",2,"France","aucun","PEM - PEM LIEVIN",0,0,16.55,13.52,11.56,13.52,13.52,13.52,11.56,13.52,13.52,16.12,0,26.08,2,"0","1","0",1,1,4,168,1,0
3614,"Defenseur",5,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",0,0,14.19,13.48,13.22,13.48,13.69,13.69,13.22,13.48,13.48,14.19,0,27.4,1,"0","0","1",1,NA,6,383,5,1
3618,"Attaquant",1,"France","CFM - LOSC LILLE ASSOCIATION","PEM - PEM LIEVIN",1,0,NA,17.56,17.56,17.56,NA,NA,17.56,17.56,17.56,NA,0,70.69,1,"1","0","0",1,NA,5,227,3,0
3632,"Attaquant",4,"Algérie","CFM - CENTRE DE FORMATION ST DE REIMS","PEM - PEM REIMS",0,0,17.34,15.02,15.92,15.02,16.34,16.34,15.92,15.02,15.02,15.54,0.00065,17.54,3,"1","0","1",1,NA,2,94,1,0
3635,"Attaquant",12,"France","aucun","aucun",0,0,NA,11.43,10.68,11.43,15,15,10.68,11.43,11.43,12.56,0.00115,16.55,2,"1","0","1",1,3,7,370,3,0
3662,"Gardien de But",8,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"0","1","0",1,NA,1,90,1,0
3678,"Attaquant",3,"Mali","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,3,116,2,0
3680,"Attaquant",3,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","PEM - PEM CLAIREFONTAINE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,1,"0","0","1",1,3,11,677,8,1
3685,"Milieu",5,"France","aucun","aucun",0,0,13.6,13.6,13.6,13.6,13.6,13.6,NA,NA,NA,NA,0.00024,35.86,1,"0","0","1",1,NA,3,139,1,0
3687,"Attaquant",2,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,7,334,3,0
3720,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","PEM - PEM REIMS",0,0,NA,NA,NA,NA,11.67,10,NA,NA,NA,NA,0.00051,15.86,2,"0","1","1",1,1,2,100,1,0
3732,"Milieu",2,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",1,0,NA,13.74,13.74,13.74,13.99,13.99,13.74,13.74,13.74,NA,0,37.51,1,"0","0","1",1,NA,5,212,3,0
3740,"Attaquant",7,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM CLAIREFONTAINE",0,0,18.36,13.67,13.67,13.67,13.67,13.67,11.32,11.32,11.32,NA,0.00031,26.86,2,"0","0","1",1,1,2,79,1,1
3750,"Milieu",8,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00444,30.68,2,"1","0","0",1,NA,2,74,1,1
3752,"Attaquant",6,"France","aucun","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,5,11,715,9,1
3786,"Attaquant",9,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,11.48,11.48,11.48,12.18,12.18,11.48,11.48,11.48,NA,0.00156,17.74,2,"1","0","0",1,2,9,455,6,0
3796,"Attaquant",1,"Cote d'ivoire","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05319,3.36,2,"1","0","0",1,1,2,112,1,0
3802,"Defenseur",4,"Congo","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,4,191,3,0
3815,"Defenseur",5,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",1,0,NA,10.03,10.03,10.03,NA,NA,10.03,10.03,10.03,NA,0.00068,77.26,1,"0","0","0",1,1,6,235,3,0
3816,"Attaquant",5,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,11.88,11.88,6.47,11.88,11.88,11.88,NA,15.49,15.49,15.49,0.00058,50.97,1,"0","0","0",1,3,8,478,6,0
3817,"Gardien de But",6,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM TALENCE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.44,3,"1","1","1",1,NA,1,80,1,0
3831,"Milieu",4,"France","aucun","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,2,61,1,1
3876,"Milieu",9,"France","aucun","aucun",0,0,20,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,3,129,1,0
3881,"Defenseur",8,"Cote d'ivoire","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,2,73,1,0
3885,"Attaquant",4,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","PEM - PEM CLAIREFONTAINE",0,0,NA,15.5,15.5,15.5,14.4,14.4,15.5,15.5,15.5,NA,0.00058,30.4,1,"0","0","1",1,1,2,99,1,0
3887,"Milieu",10,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,10.39,14.84,17.07,14.84,17.07,17.07,17.07,14.84,14.84,10.39,0.00121,27.17,1,"0","1","0",1,2,5,259,2,0
3891,"Milieu",6,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM CLAIREFONTAINE",0,1,NA,13.28,13.28,13.28,NA,NA,13.28,13.28,13.28,NA,0,83.9,2,"0","1","0",1,NA,7,418,5,0
3899,"Defenseur",2,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,2,16,1217,13,0
3900,"Milieu",8,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",1,0,NA,NA,NA,NA,20,20,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,16,1026,12,0
3907,"Defenseur",2,"France","CFM - CENTRE DE FORMATION F.C. METZ","PEM - PEM NANCY",0,0,NA,16.73,15.84,16.73,18.62,18.62,15.84,16.73,16.73,19.05,4e-05,21.44,2,"0","0","1",1,NA,13,790,9,0
3919,"Defenseur",5,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM REIMS",0,1,14.1,13.15,12.67,13.15,12.67,12.67,12.67,13.15,13.15,14.1,7e-05,27.46,3,"0","1","0",1,NA,8,581,6,1
3923,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,13,1082,13,1
3927,"Milieu",4,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","PEM - PEM AIX EN PROVENCE",0,0,13.61,15.87,17,15.87,14.67,14.67,17,15.87,15.87,13.61,0.00031,16.14,3,"0","1","1",1,NA,3,119,2,0
3929,"Milieu",10,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","PEM - PEM PLOUFRAGAN",0,0,15.98,16.61,15.43,16.61,16.43,16.43,17.24,17.47,17.47,17.78,0.00028,24.9,2,"0","1","0",1,NA,3,131,2,1
3954,"Defenseur",9,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,4,255,2,0
3963,"Defenseur",5,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00033,43.6,1,"0","0","0",1,NA,4,145,1,0
3975,"Milieu",7,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,NA,14.47,14.47,14.47,NA,NA,14.47,14.47,14.47,NA,0,61.5,1,"1","0","0",1,NA,1,28,NA,0
3977,"Attaquant",3,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,0,16.75,15.57,15.68,15.57,14.32,14.32,15.68,15.57,15.57,15.46,0.00105,18.39,3,"1","0","0",1,4,7,377,4,1
3981,"Milieu",1,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","PEM - PEM CLAIREFONTAINE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,9,633,7,0
3987,"Milieu",11,"Maroc","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,NA,0,18.81,1,"0","1","0",1,NA,3,152,1,0
4025,"Attaquant",3,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM LIEVIN",1,0,15.4,17.15,18.03,17.15,18.42,18.42,18.03,17.15,17.15,15.4,0,32.32,1,"0","0","0",1,1,15,951,11,0
4031,"Attaquant",4,"Guinée","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00041,26.75,2,"0","1","0",1,NA,1,48,1,0
4042,"Defenseur",2,"France","aucun","aucun",0,0,NA,20,NA,20,15,15,NA,NA,NA,20,0,22.29,1,"1","0","0",1,NA,5,303,3,0
4050,"Attaquant",6,"Cote d'ivoire","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,1,41,1,1
4074,"Gardien de But",6,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,13.21,15.9,15.93,15.9,17.8,17.8,15.93,15.9,15.9,15.86,0,17.86,1,"0","1","0",1,NA,3,229,2,0
4084,"Milieu",2,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,14.15,15.3,15.73,15.3,16.02,16.02,15.73,15.3,15.3,14.15,0.00016,26.15,1,"0","0","1",1,2,4,285,4,1
4091,"Attaquant",11,"Mali","CFM - ACADEMY AS MONACO FC","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,2,105,2,0
