"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_18","exp_avant_18","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_18","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_18","NB_CLUB_AVANT_18","TOP_50_AVANT_18","TOP_50_150_AVANT_18","top_restant_AVANT_18","France U16","France U17","France U18","U16_NB_BUT","U16_NB_MATCH_JOUE","U16_NB_MIN_JOUE","U16_TITULARISATION","U17_NB_BUT","U17_NB_MATCH_JOUE","U17_NB_MIN_JOUE","U17_TITULARISATION","U18_NB_BUT","U18_NB_MATCH_JOUE","U18_NB_MIN_JOUE","U18_TITULARISATION","Y"
7,"Gardien de But",5,"France","aucun","aucun",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.39,2,"1","0","0",1,1,1,NA,3,220,3,NA,14,1211,14,NA,6,540,6,0
14,"Defenseur",10,"France","aucun","aucun",0,1,18.36,16.32,16.32,16.32,16.32,16.32,15.3,15.3,15.3,NA,8e-05,15.25,4,"1","1","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,362,4,0
26,"Defenseur",11,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,18.48,18.48,18.48,18.48,18.48,18.48,NA,NA,NA,NA,9e-05,16.76,3,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,450,5,1
29,"Milieu",12,"Algérie","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,13.27,13.34,13.36,13.34,14.27,14.27,13.36,13.34,13.34,13.27,0.00034,9.35,2,"1","1","0",1,0,1,NA,8,459,6,NA,NA,NA,NA,3,12,713,8,0
38,"Defenseur",2,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,81.27,1,"0","0","1",1,1,1,NA,6,480,6,NA,3,181,2,NA,3,107,1,0
57,"Attaquant",10,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM REIMS",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00781,4.57,2,"0","1","0",0,1,1,NA,NA,NA,NA,NA,5,308,4,NA,3,134,1,0
59,"Attaquant",1,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",3,0,NA,18.75,18.75,18.75,18,18,18.75,18.75,18.75,NA,0.00054,11.71,3,"1","0","0",1,1,1,5,12,754,8,1,12,782,9,NA,3,192,2,0
77,"Milieu",6,"France","CFM - CENTRE DE FORMATION PARIS F.C.","PEM - PEM REIMS",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24.1,3,"1","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,135,2,0
86,"Milieu",6,"Sénégal","CFM - ACADEMY AS MONACO FC","PEM - PEM AIX EN PROVENCE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,270,3,1
89,"Attaquant",2,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00058,25.18,3,"0","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,57,NA,0
104,"Milieu",8,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00056,31.68,3,"1","0","1",0,1,1,NA,NA,NA,NA,NA,15,898,12,3,9,589,8,0
130,"Attaquant",1,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00556,2.5,3,"1","0","0",1,1,1,5,11,678,8,2,13,670,6,NA,2,21,NA,0
134,"Defenseur",4,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,1,NA,16.51,16.51,16.51,NA,NA,16.51,16.51,16.51,NA,0,25.58,2,"0","1","1",1,1,1,NA,1,90,1,NA,13,1143,13,NA,7,625,7,0
137,"Defenseur",10,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,10.97,12.09,12.83,12.09,NA,NA,12.83,12.09,12.09,10.97,0.00025,10.51,4,"0","1","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,130,1,0
148,"Milieu",7,"France","CFM - ACADEMY AS MONACO FC","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.3,3,"0","1","0",0,1,1,NA,NA,NA,NA,NA,3,87,1,NA,13,758,10,1
158,"Attaquant",5,"Congo","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00176,75.77,1,"0","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,195,2,0
167,"Milieu",3,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,11.4,12.54,13.3,12.54,NA,NA,13.3,12.54,12.54,11.4,9e-05,7.32,2,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,9,482,5,1
185,"Defenseur",6,"France","aucun","aucun",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00016,22.48,2,"1","0","0",1,1,1,2,13,934,9,NA,10,855,10,NA,9,775,9,1
187,"Attaquant",6,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","PEM - PEM REIMS",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00054,18.83,1,"0","0","1",1,1,1,NA,3,87,1,1,9,373,4,NA,4,166,2,0
196,"Milieu",2,"France","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00053,19.52,1,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,107,1,0
219,"Defenseur",4,"France","aucun","aucun",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00022,24.63,4,"1","0","1",1,1,1,NA,2,131,2,NA,3,224,2,1,12,884,10,0
228,"Defenseur",5,"France","CFM - CENTRE DE FORMATION PARIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-05,11.21,3,"1","0","1",1,0,1,NA,2,103,1,NA,NA,NA,NA,NA,5,137,1,0
232,"Defenseur",5,"France","aucun","aucun",5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00101,20.62,1,"1","0","0",1,1,1,NA,6,354,4,NA,15,1298,14,1,11,786,9,0
233,"Defenseur",4,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00018,36.77,1,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,389,4,0
237,"Attaquant",7,"France","CFM - CENTRE DE FORMATION ST. LAVALLOIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00101,15.6,2,"1","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,4,249,3,0
241,"Defenseur",10,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00433,10.5,2,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,351,4,0
243,"Attaquant",4,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,NA,2,78,1,NA,3,171,2,NA,2,49,NA,0
251,"Attaquant",7,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","PEM - PEM CLAIREFONTAINE",0,0,18.75,18.75,18.75,18.75,18.75,18.75,NA,NA,NA,NA,0.00161,32.03,1,"0","0","1",0,1,1,NA,NA,NA,NA,NA,1,16,NA,NA,2,17,NA,0
259,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","PEM - PEM LIEVIN",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"0","1","0",0,1,1,NA,NA,NA,NA,NA,1,75,1,NA,1,90,1,0
280,"Milieu",1,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","PEM - PEM PLOUFRAGAN",0,0,12.84,14.44,15.05,14.44,15.3,15.3,15.05,14.44,14.44,12.84,0.00023,18.09,3,"1","0","0",1,1,1,NA,10,474,5,NA,4,129,2,NA,2,92,1,0
287,"Gardien de But",6,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27.69,1,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,90,1,0
317,"Attaquant",2,"Comores","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00263,23.13,2,"1","0","0",1,1,1,4,7,396,4,1,7,386,5,1,8,612,8,0
359,"Milieu",4,"Tunisie","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00011,22.11,2,"1","0","0",0,1,1,NA,NA,NA,NA,NA,1,90,1,NA,1,63,1,0
397,"Attaquant",9,"Cote d'ivoire","CFM - CENTRE DE FORMATION F.C. METZ","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,5,15,966,11,4,9,759,9,4,4,248,3,1
412,"Defenseur",1,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19.49,1,"0","1","0",1,1,1,1,9,590,7,NA,11,945,10,NA,4,360,4,1
415,"Defenseur",6,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","PEM - PEM REIMS",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,NA,13,1135,13,NA,9,754,8,NA,5,373,4,0
416,"Attaquant",4,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,NA,10.55,10.55,10.55,NA,NA,10.55,10.55,10.55,NA,0.00081,20.62,1,"0","0","1",1,0,1,2,11,518,6,NA,NA,NA,NA,1,6,293,3,0
423,"Defenseur",6,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","aucun",0,0,6.6,11.42,11.42,11.42,6.6,6.6,16.24,16.24,16.24,NA,6e-05,26.28,1,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,216,2,1
425,"Attaquant",12,"France","CFM - ACADEMY AS MONACO FC","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00078,16.24,2,"0","1","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,116,2,0
433,"Defenseur",5,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,1,NA,NA,NA,NA,NA,6,360,5,NA,2,91,1,0
438,"Defenseur",2,"Maurice","CFM - CENTRE DE FORMATION ST. LAVALLOIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,8,618,7,1
479,"Defenseur",4,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","PEM - PEM TALENCE",0,0,10.18,12.59,12.59,12.59,10.18,10.18,15,15,15,NA,0,22.14,1,"0","0","1",1,1,1,NA,1,19,NA,NA,4,278,3,NA,5,294,4,0
496,"Defenseur",1,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80.44,1,"0","1","0",1,1,1,NA,8,574,6,NA,7,515,6,NA,4,249,2,0
498,"Defenseur",4,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,81.6,1,"0","1","0",1,1,1,NA,1,90,1,NA,7,580,6,NA,3,212,2,0
516,"Milieu",4,"France","aucun","PEM - PEM DIJON",0,0,13.81,15.19,12.88,15.19,15.19,15.19,12.88,15.58,15.58,17.03,0.00021,16.04,3,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,218,2,0
535,"Defenseur",9,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-04,13.88,3,"1","1","0",1,1,1,1,5,270,4,NA,11,702,8,NA,3,117,1,0
563,"Milieu",5,"France","aucun","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,19.78,1,"1","0","0",1,1,1,NA,2,88,1,1,7,474,6,2,10,722,8,1
568,"Defenseur",9,"France","aucun","aucun",1,0,11.43,14.47,15.22,14.47,15.22,15.22,15.22,14.47,14.47,11.43,0.00025,11.81,2,"1","0","0",1,1,1,NA,11,645,7,NA,9,612,7,3,9,606,7,0
579,"Attaquant",7,"France","aucun","aucun",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00132,21.08,1,"0","0","1",1,1,1,4,14,760,10,NA,3,157,1,2,3,165,1,1
601,"Attaquant",3,"Mali","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,158,2,1
603,"Milieu",9,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,NA,0
609,"Milieu",8,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00077,80.88,1,"1","0","0",1,1,1,4,12,738,7,2,13,698,7,5,9,491,5,0
636,"Gardien de But",3,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,18.11,18.11,18.11,18.11,18.11,18.11,NA,18.11,18.11,18.11,0,12.86,1,"0","1","0",0,1,1,NA,NA,NA,NA,NA,6,540,6,NA,2,180,2,1
666,"Defenseur",3,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,88,1,1
676,"Defenseur",6,"Algérie","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.52,1,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,893,10,1
695,"Defenseur",2,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,3,12,1056,12,1,20,1750,20,NA,8,653,7,0
697,"Defenseur",3,"France","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","PEM - PEM DIJON",0,0,17.56,14.96,13.42,14.96,14.97,14.97,11.72,14.43,14.43,18.05,0.00016,19,1,"0","0","0",1,1,1,2,9,675,7,NA,10,890,10,NA,5,450,5,0
703,"Defenseur",11,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e-05,10.09,2,"1","0","0",0,1,1,NA,NA,NA,NA,NA,1,56,1,NA,5,331,4,1
708,"Milieu",4,"France","CFM - CENTRE DE FORMATION CLERMONT FOOT 63","aucun",0,0,15.16,16.19,16.9,16.19,16.19,16.19,18.24,16.58,16.58,15.48,0.00014,20.33,1,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,5,243,3,0
724,"Milieu",5,"France","aucun","PEM - PEM CASTELMAUROU",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00649,6.42,2,"1","0","0",0,1,1,NA,NA,NA,NA,NA,7,573,7,1,8,457,5,0
732,"Defenseur",4,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00086,96.5,1,"0","1","0",1,1,1,1,7,413,4,NA,5,376,5,NA,7,520,6,0
736,"Milieu",1,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23.75,2,"1","0","1",1,1,1,NA,1,64,1,1,10,568,7,1,8,571,7,1
737,"Milieu",11,"France","CFM - CENTRE DE FORMATION ST DE REIMS","PEM - PEM REIMS",0,0,14.01,14.85,16.54,14.85,17.8,18.07,17.8,15.53,15.53,13.33,6e-05,10.05,2,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,151,2,0
742,"Attaquant",6,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,22,NA,0
747,"Attaquant",6,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e-05,20.51,2,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,153,2,0
750,"Milieu",12,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.75,1,"1","0","0",1,1,1,5,8,439,4,NA,6,308,4,NA,2,23,NA,0
769,"Defenseur",2,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM CLAIREFONTAINE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00023,26.26,2,"0","0","1",1,1,1,NA,11,805,8,NA,4,321,3,NA,3,195,2,0
786,"Gardien de But",5,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,1,NA,NA,NA,NA,NA,1,50,NA,NA,1,90,1,1
816,"Gardien de But",1,"France","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","aucun",0,0,18.7,18.7,18.7,18.7,18.7,18.7,NA,18.7,NA,NA,0,18.01,1,"0","0","0",1,1,1,NA,1,49,NA,NA,9,810,9,NA,4,314,3,0
828,"Defenseur",4,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00017,22.75,3,"0","0","1",1,1,1,NA,7,392,3,NA,2,180,2,NA,4,302,3,0
830,"Defenseur",4,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,27,NA,0
847,"Defenseur",4,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","aucun",0,0,14.34,12.92,12.31,12.92,12.92,12.92,11.28,12.64,12.64,13.54,3e-05,16.88,1,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,NA,0
857,"Attaquant",8,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",1,1,17.81,18.42,17.38,18.42,18.42,18.42,17.38,18.62,18.62,19.05,0.00169,19.72,3,"1","1","0",1,1,1,6,6,359,4,2,8,378,4,2,7,373,4,0
859,"Attaquant",7,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,NA,1,50,1,NA,12,761,6,1,6,421,5,1
860,"Defenseur",3,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e-05,11.3,3,"0","1","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,188,2,0
864,"Attaquant",3,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,111,1,0
875,"Milieu",10,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00059,12.88,2,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,106,2,0
907,"Defenseur",9,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e-05,17.49,1,"1","0","0",0,1,1,NA,NA,NA,NA,NA,1,73,1,NA,1,65,1,0
926,"Milieu",1,"Mali","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,1,NA,NA,NA,NA,1,19,1386,16,1,5,379,4,1
935,"Attaquant",5,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,13.68,13.68,13.68,13.68,14.1,14.1,11.11,NA,NA,NA,3e-04,10.29,1,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,NA,0
944,"Milieu",7,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,230,3,1
964,"Attaquant",1,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,NA,16.93,NA,16.93,16.93,16.93,NA,16.93,16.93,16.93,7e-05,11.45,2,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,362,4,0
966,"Attaquant",5,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","PEM - PEM CLAIREFONTAINE",1,0,18.62,16.66,16.66,16.66,16.66,16.66,15.68,15.68,15.68,NA,0.00043,12.69,2,"1","1","0",0,1,1,NA,NA,NA,NA,NA,13,504,5,1,6,278,3,0
968,"Defenseur",5,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,0,12.3,14.63,14.62,14.63,15.26,15.26,14.62,14.63,14.63,14.63,8e-05,12.11,2,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,283,3,0
970,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",2,0,NA,16.58,16.58,16.58,NA,NA,16.58,16.58,16.58,NA,0.00031,21.72,2,"0","0","1",1,1,1,NA,11,691,8,NA,14,714,6,1,11,760,9,1
976,"Defenseur",7,"France","aucun","aucun",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,1,NA,NA,NA,NA,NA,11,931,11,2,12,856,9,1
979,"Defenseur",3,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,1,NA,NA,NA,NA,NA,2,180,2,NA,3,151,1,0
984,"Milieu",9,"Madagascar","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0","1","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,72,1,0
990,"Attaquant",5,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,1,NA,NA,NA,NA,2,10,481,6,NA,5,297,3,0
993,"Defenseur",2,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","PEM - PEM PLOUFRAGAN",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,64,NA,1
994,"Milieu",6,"Maroc","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00183,45.58,1,"0","1","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,136,2,1
1023,"Defenseur",3,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,103,1,0
1038,"Attaquant",3,"France","CFM - CENTRE DE FORMATION ST DE REIMS","PEM - PEM CLAIREFONTAINE",2,0,15.37,15.78,16.76,15.78,16.32,16.32,16.19,15.07,15.07,12.84,0.00011,11.94,3,"0","1","1",1,1,1,3,9,430,5,3,19,911,10,7,11,737,9,1
1068,"Milieu",10,"Mali","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,270,3,1
1070,"Attaquant",1,"Congo","aucun","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,99,1,0
1073,"Attaquant",5,"France","aucun","aucun",0,0,NA,10.7,10.7,10.7,NA,NA,10.7,10.7,10.7,NA,0.00013,16.59,1,"0","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,154,1,0
